================================================================================
周度走势复盘分析 - 自动生成提问模板
================================================================================

复盘周期: 最近 30 周

说明:
  1. 周数据日期为该周最后一个交易日（节假日自动调整）
  2. 资金流数据已自动清洗：因假期导致的0值已替换为前一周有效数据


处理 北控水务 (00371) ...

问题: 对北控水务 (00371)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date open high  low close week_change_pct volume_ratio turnover_rate  ema5 ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma     ind_5ma
2026-06-12 1.60 1.61 1.40  1.48         -10.84%        1.265         7.02% 1.672 1.949  1.940  2.279        -0.1349        死叉延续 32.21         17,100,000    -740,010,000 -81,839,220 -348,968,000
2026-06-19 1.51 1.54 1.44  1.48           0.00%        0.826         4.21% 1.608 1.905  1.931  2.271        -0.1372        死叉延续 32.21        -92,180,000    -110,750,000  22,468,272  178,648,000
2026-06-26 1.48 1.48 1.27  1.28         -13.51%        1.010         5.18% 1.499 1.845  1.918  2.261        -0.1552        死叉延续 28.01         20,500,000    -277,553,720 -44,519,220 -344,932,744
2026-07-03 1.30 1.39 1.29  1.38           7.81%        0.808         3.78% 1.459 1.801  1.907  2.253        -0.1435        死叉延续 32.73        -12,950,000    -195,150,000 -39,994,000 -311,424,744
2026-07-10 1.38 1.47 1.23  1.41           2.17%        1.207         6.30% 1.443 1.764  1.898  2.244        -0.1225        死叉延续 34.12         24,790,950     168,038,250  -8,547,810 -231,085,094
2026-07-17 1.41 1.43 1.25  1.29          -8.51%        1.094         5.99% 1.392 1.719  1.886  2.235        -0.1155        死叉延续 31.33       -150,300,040      89,700,100 -42,027,818  -65,143,074
2026-07-24 1.33 1.42 1.31  1.32           2.33%        0.880         4.54% 1.368 1.681  1.874  2.226        -0.0983        死叉延续 32.81         44,216,950      53,878,030 -14,748,428  -32,217,468
2026-07-31 1.32 1.51 1.31  1.45           9.85%        1.103         6.00% 1.395 1.659  1.866  2.218        -0.0626        死叉延续 38.96        326,079,230     101,013,630  46,367,418   43,496,002
2026-08-07 1.46 1.62 1.42  1.46           0.69%        1.048         5.85% 1.417 1.640  1.858  2.210        -0.0323        死叉延续 39.42        -21,364,155     417,316,965  44,684,587  165,989,395
2026-08-14 1.46 1.50 1.40  1.40          -4.11%        0.683         3.30% 1.411 1.617  1.849  2.202        -0.0160        死叉延续 37.59         30,250,545     -32,443,850  45,776,506  125,892,975
2026-08-21 1.50 1.59 1.42  1.52           8.57%        1.466         9.20% 1.447 1.608  1.842  2.196         0.0139          金叉 43.26       -106,232,290     481,150,365  54,590,056  204,183,028
2026-08-28 1.52 1.55 1.42  1.48          -2.63%        1.329         9.99% 1.458 1.595  1.835  2.188         0.0301        金叉延续 41.89        -15,901,680     992,147,900  28,395,936  357,637,580

--------------------------------------------------------------------------------

处理 国泰海通 (02611) ...

问题: 对国泰海通 (02611)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date  open  high   low close week_change_pct volume_ratio turnover_rate   ema5  ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow    inst_5ma     ind_5ma
2026-02-06 16.14 17.48 16.00 17.01           4.87%        1.087         2.00% 16.554 15.871 12.259 10.603        -0.0979        死叉延续 59.69         82,450,000      89,680,000  34,914,138  26,654,208
2026-02-13 17.07 17.80 16.99 17.15           0.82%        0.637         0.99% 16.753 15.993 12.356 10.668        -0.0489        死叉延续 60.40        -11,105,940      15,491,240  13,932,950  22,759,122
2026-02-20 17.38 17.44 16.70 17.21           0.35%        0.084         0.09% 16.905 16.108 12.452 10.733        -0.0217        死叉延续 60.72         -1,804,880      -7,283,710  22,896,260  26,651,990
2026-02-27 17.18 17.68 15.32 15.54          -9.70%        1.343         1.73% 16.450 16.054 12.513 10.781        -0.2304        死叉延续 48.96        -32,780,000     -94,540,440  11,033,836   3,811,946
2026-03-06 15.35 15.38 14.16 14.62          -5.92%        1.041         1.38% 15.840 15.918 12.555 10.819        -0.4798        死叉延续 43.92         -1,580,000      40,996,680   7,035,836   8,868,754
2026-03-13 14.40 14.55 13.57 13.70          -6.29%        1.459         2.49% 15.127 15.707 12.577 10.848        -0.7405        死叉延续 39.53          3,945,670     -93,824,930  -8,665,030 -27,832,232
2026-03-20 13.65 14.58 13.55 13.87           1.24%        0.789         1.21% 14.708 15.532 12.603 10.878        -0.8538        死叉延续 40.71          8,263,560      20,852,110  -4,791,130 -26,760,058
2026-03-27 13.70 13.80 13.00 13.22          -4.69%        1.060         1.69% 14.212 15.311 12.615 10.901        -0.9716        死叉延续 37.68        -11,400,000     -66,000,000  -6,710,154 -38,503,316
2026-04-03 13.15 13.40 12.81 13.25           0.23%        0.752         1.06% 13.891 15.115 12.628 10.925        -0.9969        死叉延续 37.91         11,235,250     -36,980,000 -17,096,208   4,327,490
2026-04-10 13.45 14.34 13.28 13.88           4.75%        0.827         1.08% 13.887 14.998 12.653 10.954        -0.8841        死叉延续 42.68         50,991,160     -10,100,000  12,607,128 -37,210,564
2026-04-17 13.88 14.58 13.68 14.13           1.80%        0.808         0.94% 13.968 14.915 12.682 10.986        -0.7371        死叉延续 44.50         36,410,780      48,850,000  19,100,150  -8,675,578
2026-04-24 14.34 14.37 13.08 13.29          -5.94%        0.986         1.15% 13.742 14.760 12.694 11.008        -0.7139        死叉延续 39.91         27,213,980     -34,712,940  22,890,234 -19,788,588
2026-05-01 13.15 13.44 12.80 13.01          -2.11%        1.092         1.34% 13.498 14.593 12.700 11.028        -0.6963        死叉延续 38.49        -13,440,000       6,503,500 -18,946,838   6,151,764
2026-05-08 13.01 13.74 12.91 13.45           3.38%        0.745         0.82% 13.482 14.485 12.715 11.052        -0.5898        死叉延续 41.99         -7,637,670       6,230,080  18,707,650   3,354,128
2026-05-15 13.44 13.82 13.05 13.31          -1.04%        1.302         1.68% 13.425 14.373 12.727 11.075        -0.5057        死叉延续 41.19        -69,237,650     -45,530,610  -5,338,112  -3,731,994
2026-05-22 13.31 13.85 13.05 13.08          -1.73%        1.027         1.34% 13.310 14.250 12.734 11.095        -0.4504        死叉延续 39.84        -26,410,000     -13,286,490 -17,902,268 -16,159,292
2026-05-29 13.09 13.53 12.73 13.06          -0.15%        1.331         2.09% 13.227 14.136 12.740 11.114        -0.3883        死叉延续 39.72           -294,300     -84,945,630 -23,403,924 -26,205,830
2026-06-05 13.15 14.63 12.76 13.84           5.97%        1.287         2.35% 13.431 14.108 12.762 11.142        -0.2222        死叉延续 46.58         53,140,000     163,067,390 -10,087,924   5,106,948
2026-06-12 13.84 14.88 13.66 14.61           5.56%        1.112         2.16% 13.824 14.156 12.799 11.176        -0.0003        死叉延续 52.35         59,796,660      73,460,000   3,398,942  18,552,932
2026-06-19 14.90 15.41 14.54 14.69           0.55%        0.886         1.62% 14.113 14.207 12.836 11.211         0.1568          金叉 52.92         82,660,000     -26,240,000   6,500,002  -9,374,236
2026-06-26 14.52 15.76 14.05 14.31          -2.59%        1.303         2.81% 14.178 14.217 12.865 11.242         0.2061        金叉延续 49.87         60,770,000     151,980,000  51,214,472  55,464,352
2026-07-03 14.22 15.39 14.21 15.25           6.57%        0.757         1.46% 14.536 14.315 12.912 11.282         0.3531        金叉延续 56.54         33,254,180      34,668,900  57,924,168  79,387,258
2026-07-10 16.21 16.30 14.58 14.64          -4.00%        1.058         2.10% 14.570 14.346 12.947 11.315         0.3550        金叉延续 51.73         36,390,000      17,290,970  54,574,168  50,231,974
2026-07-17 14.74 15.30 14.15 14.87           1.57%        0.931         1.79% 14.670 14.396 12.985 11.351         0.3724        金叉延续 53.34         33,145,848      56,492,298  49,244,006  46,838,434
2026-07-24 15.03 15.50 14.70 15.24           2.49%        0.875         1.58% 14.860 14.476 13.029 11.389         0.4155        金叉延续 55.89         61,133,766     126,968,152  44,938,759  77,480,064
2026-07-31 15.30 15.43 14.73 14.93          -2.03%        0.625         0.95% 14.883 14.519 13.067 11.424         0.3847        金叉延续 53.26        -11,126,186     -10,575,406  30,559,522  44,968,983
2026-08-07 14.91 14.93 14.17 14.42          -3.42%        0.940         1.39% 14.729 14.510 13.094 11.454         0.2829        金叉延续 49.17         27,789,776    -108,075,382  29,466,641  16,420,126
2026-08-14 14.43 14.69 14.06 14.24          -1.25%        0.844         1.16% 14.566 14.484 13.117 11.482         0.1833        金叉延续 47.78         37,182,120     -44,427,566  29,625,065   4,076,419
2026-08-21 14.29 15.09 14.23 15.03           5.55%        0.895         1.16% 14.721 14.536 13.154 11.517         0.2138        金叉延续 53.95         37,424,990        -679,514  30,480,893  -7,357,943
2026-08-28 15.05 15.96 14.92 15.69           4.39%        1.389         2.25% 15.044 14.646 13.205 11.559         0.3071        金叉延续 58.38        -26,804,576     -90,883,656  10,393,087 -25,094,967

--------------------------------------------------------------------------------

处理 京能清洁能源 (00579) ...
  跳过 00579（数据加载失败）

处理 港股万物云 (02602) ...

问题: 对港股万物云 (02602)进行周度走势复盘分析，复盘区间：2026年02月06日 – 2026年08月28日（共30周）
      date  open  high   low close week_change_pct volume_ratio turnover_rate   ema5  ema20 ema100 ema200 macd_histogram macd_status rsi14 institutional_flow individual_flow   inst_5ma     ind_5ma
2026-02-06 18.74 19.03 18.28 18.85          -0.63%        0.762         0.53% 18.798 19.764 20.771 24.022        -0.3923        死叉延续 41.02         -2,400,308      12,626,374  2,624,944  10,330,193
2026-02-13 18.85 19.05 18.47 18.79          -0.32%        0.662         0.38% 18.796 19.672 20.732 23.970        -0.2858        死叉延续 40.63            -59,020       3,788,301  3,297,702   9,972,933
2026-02-20 18.79 18.98 18.55 18.60          -1.01%        0.098         0.04% 18.730 19.569 20.690 23.916        -0.2180        死叉延续 39.38           -242,928        -235,490  3,241,544  10,506,170
2026-02-27 18.60 19.03 18.38 18.43          -0.91%        1.049         0.43% 18.630 19.461 20.645 23.862        -0.1750        死叉延续 38.24          1,100,859      -2,000,696  2,814,973   8,421,302
2026-03-06 18.43 18.70 17.91 18.70           1.47%        1.121         0.50% 18.653 19.388 20.607 23.810        -0.0932        死叉延续 41.15         -3,100,117       6,043,142   -940,303   4,044,326
2026-03-13 18.47 19.15 18.37 18.66          -0.21%        1.047         0.48% 18.656 19.319 20.568 23.759        -0.0307        死叉延续 40.84         -2,218,758      -8,241,134   -903,993    -129,175
2026-03-20 18.66 18.80 16.52 16.94          -9.22%        1.988         1.77% 18.084 19.093 20.496 23.691        -0.1980        死叉延续 30.36          1,605,691      14,142,418   -571,051   1,941,648
2026-03-27 16.83 16.83 15.21 15.58          -8.03%        1.193         1.18% 17.249 18.758 20.399 23.611        -0.4541        死叉延续 24.91         11,009,991       9,106,625  1,679,533   3,810,071
2026-04-03 15.58 16.03 15.39 16.00           2.70%        0.518         0.41% 16.833 18.495 20.312 23.535        -0.5242        死叉延续 29.14         -3,396,063       6,084,789 -3,468,620  -1,175,124
2026-04-10 16.04 16.41 16.03 16.23           1.44%        0.331         0.20% 16.632 18.280 20.231 23.462        -0.4972        死叉延续 31.42          2,259,959       1,164,950  1,852,164   4,451,530
2026-04-17 16.25 16.92 15.90 16.82           3.64%        0.918         0.52% 16.695 18.141 20.163 23.396        -0.3636        死叉延续 37.01          6,808,865       9,292,550  3,657,689   7,958,266
2026-04-24 16.62 16.90 16.24 16.24          -3.45%        1.524         1.18% 16.543 17.960 20.086 23.325        -0.3187        死叉延续 34.07         -7,984,855      17,106,073  1,739,579   8,550,997
2026-05-01 16.76 16.76 15.96 16.26           0.12%        1.064         0.85% 16.449 17.798 20.010 23.255        -0.2544        死叉延续 34.26          5,255,305      23,496,484   -560,645   7,048,746
2026-05-08 16.97 17.56 15.96 17.51           7.69%        0.603         0.40% 16.802 17.770 19.960 23.197        -0.0238        死叉延续 45.13          1,459,490      11,041,190  1,559,753  12,420,249
2026-05-15 17.48 18.42 17.31 17.99           2.74%        0.978         0.64% 17.198 17.791 19.921 23.146         0.2007          金叉 48.64          7,385,451      11,587,469  2,584,851  14,504,753
2026-05-22 18.39 18.39 16.32 16.37          -9.01%        0.817         0.49% 16.922 17.656 19.851 23.078         0.1412        金叉延续 39.46          1,707,204      -2,685,031  1,564,519  12,109,237
2026-05-29 16.43 17.60 16.13 17.60           7.51%        1.013         0.61% 17.148 17.651 19.807 23.024         0.2702        金叉延续 47.55          7,579,346      11,257,763  4,677,359  10,939,575
2026-06-05 17.56 20.04 17.20 19.02           8.07%        2.245         3.62% 17.772 17.781 19.791 22.984         0.5342        金叉延续 55.03         26,766,737     137,173,814  8,979,646  33,675,041
2026-06-12 18.88 21.30 17.49 21.00          10.41%        1.321         2.53% 18.848 18.088 19.815 22.964         0.9393        金叉延续 62.95         26,458,825         342,828 13,979,513  31,535,369
2026-06-19 21.00 21.00 17.81 18.08         -13.90%        0.563         0.88% 18.592 18.087 19.781 22.915         0.7840        金叉延续 49.18         -3,856,332     -66,570,564 -1,384,567 -11,356,082
2026-06-26 18.10 18.10 15.13 15.21         -15.87%        0.593         0.78% 17.465 17.813 19.690 22.839         0.2902        金叉延续 39.94        -13,821,065     -17,598,050  8,625,502  12,921,158
2026-07-03 15.29 16.60 14.63 16.47           8.28%        0.498         0.52% 17.133 17.685 19.626 22.775         0.1366        金叉延续 44.84          5,253,271       5,247,930  8,160,287  11,719,192
2026-07-10 16.77 18.38 16.30 17.91           8.74%        0.437         0.36% 17.392 17.706 19.592 22.727         0.2269        金叉延续 49.88          1,671,125      -2,069,541  3,141,165 -16,129,479
2026-07-17 17.90 18.40 17.33 17.79          -0.67%        0.512         0.33% 17.525 17.714 19.557 22.678         0.2658        金叉延续 49.47          2,864,321      11,146,796 -1,577,736 -13,968,686
2026-07-24 18.23 18.23 17.14 17.20          -3.32%        0.606         0.33% 17.416 17.665 19.510 22.623         0.2098        金叉延续 47.43         -2,047,549       7,376,689 -1,215,979     820,765
2026-07-31 17.72 17.72 16.10 16.90          -1.74%        1.017         0.56% 17.244 17.592 19.458 22.566         0.1338        金叉延续 46.38          8,120,146       1,944,311  3,172,263   4,729,237
2026-08-07 16.90 17.85 16.57 17.21           1.83%        0.518         0.23% 17.233 17.556 19.414 22.513         0.1267        金叉延续 47.67         -1,949,885       5,935,964  1,731,632   4,866,844
2026-08-14 16.87 18.30 16.87 18.15           5.46%        0.808         0.33% 17.539 17.613 19.389 22.470         0.2434        金叉延续 51.47          1,927,270       4,660,171  1,782,861   6,212,786
2026-08-21 18.10 18.45 17.72 17.95          -1.10%        0.750         0.27% 17.676 17.645 19.360 22.425         0.2855        金叉延续 50.63          2,477,585         279,822  1,705,513   4,039,391
2026-08-28 17.95 19.46 17.62 19.43           8.25%        1.142         0.44% 18.260 17.815 19.362 22.395         0.4924        金叉延续 56.33            -54,504           3,221 -1,118,554  -9,084,221

--------------------------------------------------------------------------------

处理完成: 成功 16 只股票，失败 1 只
输出已保存至：C:\Users\Quansheng\Documents\projects\TA_Workflow\prompt\Prompt_Weekly.txt
